EN_YEAR	FR_YEAR	EN_PROVINCE_TERRITORY	FR_PROVINCE_TERRITOIRE	EN_INVITATION_CATEGORY	FR_CATEGORIE_D'INVITATION	EN_CENSUS_METROPOLITAN_AREA	FR_RÉGION_MÉTROPOLITAINE_DE_RECENSEMENT	TOTAL
2025	2025	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Brantford	Brantford	50
2025	2025	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Brockville	Brockville	10
2025	2025	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Centre Wellington	Centre Wellington	10
2025	2025	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Chatham-Kent	Chatham-Kent	5
2025	2025	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Cornwall	Cornwall	275
2025	2025	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Essa	Essa	20
2025	2025	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Greater Sudbury	Grand Sudbury	635
2025	2025	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Guelph	Guelph	45
2025	2025	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Hamilton	Hamilton	390
2025	2025	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Hawkesbury (Ontario part)	Hawkesbury (partie de l'Ontario)	465
2025	2025	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Ingersoll	Ingersoll	--
2025	2025	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Kawartha Lakes	Kawartha Lakes	10
2025	2025	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Kenora	Kenora	--
2025	2025	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Kingston	Kingston	130
2025	2025	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Kitchener - Cambridge - Waterloo	Kitchener - Cambridge - Waterloo	300
2025	2025	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	London	Londres	410
2025	2025	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Midland	Midland	--
2025	2025	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Norfolk	Norfolk	--
2025	2025	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	North Bay	North Bay	25
2025	2025	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Orillia	Orillia	--
2025	2025	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Oshawa	Oshawa	180
2025	2025	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Other - Ontario	Autres - Ontario	415
2025	2025	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Ottawa - Gatineau (Ontario part)	Ottawa - Gatineau (partie de l'Ontario)	10715
2025	2025	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Owen Sound	Owen Sound	--
2025	2025	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Pembroke	Pembroke	--
2025	2025	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Petawawa	Petawawa	--
2025	2025	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Peterborough	Peterborough	25
2025	2025	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Sarnia	Sarnia	20
2025	2025	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Sault Ste. Marie	Sault Ste. Marie	25
2025	2025	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	St. Catharines - Niagara	St. Catharines - Niagara	100
2025	2025	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Stratford	Stratford	--
2025	2025	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Thunder Bay	Thunder Bay	45
2025	2025	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Tillsonburg	Tillsonburg	--
2025	2025	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Timmins	Timmins	50
2025	2025	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Toronto	Toronto	4965
2025	2025	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Wasaga Beach	Wasaga Beach	--
2025	2025	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Windsor	Windsor	195
2025	2025	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Woodstock	Woodstock	10
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Barrie	Barrie	25
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Belleville - Quinte West	Belleville - Quinte West	5
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Brantford	Brantford	30
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Brockville	Brockville	--
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Chatham-Kent	Chatham-Kent	--
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Cobourg	Cobourg	--
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Collingwood	Collingwood	--
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Cornwall	Cornwall	--
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Greater Sudbury	Grand Sudbury	10
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Guelph	Guelph	35
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Hamilton	Hamilton	125
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Hawkesbury (Ontario part)	Hawkesbury (partie de l'Ontario)	--
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Kawartha Lakes	Kawartha Lakes	--
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Kenora	Kenora	--
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Kingston	Kingston	25
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Kitchener - Cambridge - Waterloo	Kitchener - Cambridge - Waterloo	190
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	London	Londres	150
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Midland	Midland	--
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Norfolk	Norfolk	--
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	North Bay	North Bay	5
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Orillia	Orillia	--
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Oshawa	Oshawa	50
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Other - Ontario	Autres - Ontario	40
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Ottawa - Gatineau (Ontario part)	Ottawa - Gatineau (partie de l'Ontario)	190
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Owen Sound	Owen Sound	5
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Pembroke	Pembroke	--
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Peterborough	Peterborough	10
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Port Hope	Port Hope	--
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Sarnia	Sarnia	5
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Sault Ste. Marie	Sault Ste. Marie	--
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	St. Catharines - Niagara	St. Catharines - Niagara	45
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Stratford	Stratford	--
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Thunder Bay	Thunder Bay	15
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Tillsonburg	Tillsonburg	--
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Timmins	Timmins	--
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Toronto	Toronto	1815
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Wasaga Beach	Wasaga Beach	--
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Windsor	Windsor	35
2025	2025	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Woodstock	Woodstock	--
2025	2025	Prince Edward Island	Île-du-Prince-Édouard	Canadian Experience Class	Catégorie de l'expérience canadienne	Charlottetown	Charlottetown	50
2025	2025	Prince Edward Island	Île-du-Prince-Édouard	Canadian Experience Class	Catégorie de l'expérience canadienne	Other - Prince Edward Island	Autres - Île-du-Prince-Édouard	--
2025	2025	Prince Edward Island	Île-du-Prince-Édouard	Canadian Experience Class	Catégorie de l'expérience canadienne	Summerside	Summerside	5
2025	2025	Prince Edward Island	Île-du-Prince-Édouard	Federal Skilled Worker	Travailleurs qualifiés	Charlottetown	Charlottetown	40
2025	2025	Prince Edward Island	Île-du-Prince-Édouard	Federal Skilled Worker	Travailleurs qualifiés	Other - Prince Edward Island	Autres - Île-du-Prince-Édouard	30
2025	2025	Prince Edward Island	Île-du-Prince-Édouard	Federal Skilled Worker	Travailleurs qualifiés	Summerside	Summerside	5
2025	2025	Prince Edward Island	Île-du-Prince-Édouard	Provincial Nominee Program	Candidats des provinces ou des territoires	Charlottetown	Charlottetown	190
2025	2025	Prince Edward Island	Île-du-Prince-Édouard	Provincial Nominee Program	Candidats des provinces ou des territoires	Other - Prince Edward Island	Autres - Île-du-Prince-Édouard	15
2025	2025	Prince Edward Island	Île-du-Prince-Édouard	Provincial Nominee Program	Candidats des provinces ou des territoires	Summerside	Summerside	25
2025	2025	Saskatchewan	Saskatchewan	Canadian Experience Class	Catégorie de l'expérience canadienne	Estevan	Estevan	--
2025	2025	Saskatchewan	Saskatchewan	Canadian Experience Class	Catégorie de l'expérience canadienne	Lloydminster (Saskatchewan part)	Lloydminster (partie de la Saskatchewan)	--
2025	2025	Saskatchewan	Saskatchewan	Canadian Experience Class	Catégorie de l'expérience canadienne	Moose Jaw	Moose Jaw	10
2025	2025	Saskatchewan	Saskatchewan	Canadian Experience Class	Catégorie de l'expérience canadienne	North Battleford	North Battleford	5
2025	2025	Saskatchewan	Saskatchewan	Canadian Experience Class	Catégorie de l'expérience canadienne	Other - Saskatchewan	Autres - Saskatchewan	15
2025	2025	Saskatchewan	Saskatchewan	Canadian Experience Class	Catégorie de l'expérience canadienne	Prince Albert	Prince Albert	10
2025	2025	Saskatchewan	Saskatchewan	Canadian Experience Class	Catégorie de l'expérience canadienne	Regina	Regina	90
2025	2025	Saskatchewan	Saskatchewan	Canadian Experience Class	Catégorie de l'expérience canadienne	Saskatoon	Saskatoon	110
2025	2025	Saskatchewan	Saskatchewan	Canadian Experience Class	Catégorie de l'expérience canadienne	Swift Current	Swift Current	--
2025	2025	Saskatchewan	Saskatchewan	Canadian Experience Class	Catégorie de l'expérience canadienne	Weyburn	Weyburn	--
2025	2025	Saskatchewan	Saskatchewan	Canadian Experience Class	Catégorie de l'expérience canadienne	Yorkton	Yorkton	--
2025	2025	Saskatchewan	Saskatchewan	Federal Skilled Worker	Travailleurs qualifiés	Estevan	Estevan	--
2025	2025	Saskatchewan	Saskatchewan	Federal Skilled Worker	Travailleurs qualifiés	Lloydminster (Saskatchewan part)	Lloydminster (partie de la Saskatchewan)	--
2025	2025	Saskatchewan	Saskatchewan	Federal Skilled Worker	Travailleurs qualifiés	Moose Jaw	Moose Jaw	5
2025	2025	Saskatchewan	Saskatchewan	Federal Skilled Worker	Travailleurs qualifiés	North Battleford	North Battleford	--
2025	2025	Saskatchewan	Saskatchewan	Federal Skilled Worker	Travailleurs qualifiés	Other - Saskatchewan	Autres - Saskatchewan	55
2025	2025	Saskatchewan	Saskatchewan	Federal Skilled Worker	Travailleurs qualifiés	Prince Albert	Prince Albert	--
2025	2025	Saskatchewan	Saskatchewan	Federal Skilled Worker	Travailleurs qualifiés	Regina	Regina	115
2025	2025	Saskatchewan	Saskatchewan	Federal Skilled Worker	Travailleurs qualifiés	Saskatoon	Saskatoon	110
2025	2025	Saskatchewan	Saskatchewan	Federal Skilled Worker	Travailleurs qualifiés	Swift Current	Swift Current	--
2025	2025	Saskatchewan	Saskatchewan	Federal Skilled Worker	Travailleurs qualifiés	Weyburn	Weyburn	--
2025	2025	Saskatchewan	Saskatchewan	Federal Skilled Worker	Travailleurs qualifiés	Yorkton	Yorkton	5
2025	2025	Saskatchewan	Saskatchewan	Provincial Nominee Program	Candidats des provinces ou des territoires	Moose Jaw	Moose Jaw	--
2025	2025	Saskatchewan	Saskatchewan	Provincial Nominee Program	Candidats des provinces ou des territoires	North Battleford	North Battleford	--
2025	2025	Saskatchewan	Saskatchewan	Provincial Nominee Program	Candidats des provinces ou des territoires	Other - Saskatchewan	Autres - Saskatchewan	10
2025	2025	Saskatchewan	Saskatchewan	Provincial Nominee Program	Candidats des provinces ou des territoires	Prince Albert	Prince Albert	5
2025	2025	Saskatchewan	Saskatchewan	Provincial Nominee Program	Candidats des provinces ou des territoires	Regina	Regina	160
2025	2025	Saskatchewan	Saskatchewan	Provincial Nominee Program	Candidats des provinces ou des territoires	Saskatoon	Saskatoon	165
2025	2025	Saskatchewan	Saskatchewan	Provincial Nominee Program	Candidats des provinces ou des territoires	Swift Current	Swift Current	--
2025	2025	Saskatchewan	Saskatchewan	Provincial Nominee Program	Candidats des provinces ou des territoires	Yorkton	Yorkton	--
2025	2025	Yukon	Yukon	Canadian Experience Class	Catégorie de l'expérience canadienne	Other - Yukon	Autres - Yukon	--
2025	2025	Yukon	Yukon	Canadian Experience Class	Catégorie de l'expérience canadienne	Territories (outside Census agglomeration, Yukon)	Territoires (à l'extérieur des agglomérations de recensement, Yukon)	--
2025	2025	Yukon	Yukon	Canadian Experience Class	Catégorie de l'expérience canadienne	Whitehorse	Whitehorse	30
2025	2025	Yukon	Yukon	Federal Skilled Worker	Travailleurs qualifiés	Other - Yukon	Autres - Yukon	--
2025	2025	Yukon	Yukon	Federal Skilled Worker	Travailleurs qualifiés	Territories (outside Census agglomeration, Yukon)	Territoires (à l'extérieur des agglomérations de recensement, Yukon)	15
2025	2025	Yukon	Yukon	Federal Skilled Worker	Travailleurs qualifiés	Whitehorse	Whitehorse	25
2025	2025	Yukon	Yukon	Provincial Nominee Program	Candidats des provinces ou des territoires	Other - Yukon	Autres - Yukon	--
2025	2025	Yukon	Yukon	Provincial Nominee Program	Candidats des provinces ou des territoires	Territories (outside Census agglomeration, Yukon)	Territoires (à l'extérieur des agglomérations de recensement, Yukon)	--
2025	2025	Yukon	Yukon	Provincial Nominee Program	Candidats des provinces ou des territoires	Whitehorse	Whitehorse	35
2026	2026	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Calgary	Calgary	1475
2026	2026	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Camrose	Camrose	10
2026	2026	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Canmore	Canmore	25
2026	2026	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Edmonton	Edmonton	895
2026	2026	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Grande Prairie	Grande Prairie	20
2026	2026	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	High River	High River	--
2026	2026	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Lacombe	Lacombe	--
2026	2026	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Lethbridge	Lethbridge	40
2026	2026	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Lloydminster (Alberta part)	Lloydminster (partie de l'Alberta)	10
2026	2026	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Medicine Hat	Medicine Hat	10
2026	2026	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Other - Alberta	Autres - Alberta	120
2026	2026	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Red Deer	Red Deer	25
2026	2026	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Sylvan Lake	Sylvan Lake	--
2026	2026	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Wetaskiwin	Wetaskiwin	--
2026	2026	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Wood Buffalo	Wood Buffalo	35
2026	2026	Alberta	Alberta	Federal Skilled Worker	Travailleurs qualifiés	Brooks	Brooks	5
2026	2026	Alberta	Alberta	Federal Skilled Worker	Travailleurs qualifiés	Calgary	Calgary	1855
2026	2026	Alberta	Alberta	Federal Skilled Worker	Travailleurs qualifiés	Camrose	Camrose	--
2026	2026	Alberta	Alberta	Federal Skilled Worker	Travailleurs qualifiés	Canmore	Canmore	10
2026	2026	Alberta	Alberta	Federal Skilled Worker	Travailleurs qualifiés	Edmonton	Edmonton	1615
2026	2026	Alberta	Alberta	Federal Skilled Worker	Travailleurs qualifiés	Grande Prairie	Grande Prairie	25
2026	2026	Alberta	Alberta	Federal Skilled Worker	Travailleurs qualifiés	Lacombe	Lacombe	--
2026	2026	Alberta	Alberta	Federal Skilled Worker	Travailleurs qualifiés	Lethbridge	Lethbridge	15
2026	2026	Alberta	Alberta	Federal Skilled Worker	Travailleurs qualifiés	Lloydminster (Alberta part)	Lloydminster (partie de l'Alberta)	--
2026	2026	Alberta	Alberta	Federal Skilled Worker	Travailleurs qualifiés	Medicine Hat	Medicine Hat	--
2026	2026	Alberta	Alberta	Federal Skilled Worker	Travailleurs qualifiés	Okotoks	Okotoks	--
2026	2026	Alberta	Alberta	Federal Skilled Worker	Travailleurs qualifiés	Other - Alberta	Autres - Alberta	195
2026	2026	Alberta	Alberta	Federal Skilled Worker	Travailleurs qualifiés	Red Deer	Red Deer	45
2026	2026	Alberta	Alberta	Federal Skilled Worker	Travailleurs qualifiés	Wetaskiwin	Wetaskiwin	--
2026	2026	Alberta	Alberta	Federal Skilled Worker	Travailleurs qualifiés	Wood Buffalo	Wood Buffalo	15
2026	2026	Alberta	Alberta	Provincial Nominee Program	Candidats des provinces ou des territoires	Brooks	Brooks	--
2026	2026	Alberta	Alberta	Provincial Nominee Program	Candidats des provinces ou des territoires	Calgary	Calgary	450
2026	2026	Alberta	Alberta	Provincial Nominee Program	Candidats des provinces ou des territoires	Canmore	Canmore	10
2026	2026	Alberta	Alberta	Provincial Nominee Program	Candidats des provinces ou des territoires	Edmonton	Edmonton	245
2026	2026	Alberta	Alberta	Provincial Nominee Program	Candidats des provinces ou des territoires	Grande Prairie	Grande Prairie	15
2026	2026	Alberta	Alberta	Provincial Nominee Program	Candidats des provinces ou des territoires	High River	High River	--
2026	2026	Alberta	Alberta	Provincial Nominee Program	Candidats des provinces ou des territoires	Lacombe	Lacombe	--
2026	2026	Alberta	Alberta	Provincial Nominee Program	Candidats des provinces ou des territoires	Lethbridge	Lethbridge	40
2026	2026	Alberta	Alberta	Provincial Nominee Program	Candidats des provinces ou des territoires	Lloydminster (Alberta part)	Lloydminster (partie de l'Alberta)	--
2026	2026	Alberta	Alberta	Provincial Nominee Program	Candidats des provinces ou des territoires	Medicine Hat	Medicine Hat	15
2026	2026	Alberta	Alberta	Provincial Nominee Program	Candidats des provinces ou des territoires	Okotoks	Okotoks	--
2026	2026	Alberta	Alberta	Provincial Nominee Program	Candidats des provinces ou des territoires	Other - Alberta	Autres - Alberta	60
2026	2026	Alberta	Alberta	Provincial Nominee Program	Candidats des provinces ou des territoires	Red Deer	Red Deer	25
2026	2026	Alberta	Alberta	Provincial Nominee Program	Candidats des provinces ou des territoires	Strathmore	Strathmore	--
2026	2026	Alberta	Alberta	Provincial Nominee Program	Candidats des provinces ou des territoires	Wetaskiwin	Wetaskiwin	5
2026	2026	Alberta	Alberta	Provincial Nominee Program	Candidats des provinces ou des territoires	Wood Buffalo	Wood Buffalo	10
2026	2026	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Abbotsford - Mission	Abbotsford - Mission	140
2026	2026	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Campbell River	Campbell River	25
2026	2026	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Chilliwack	Chilliwack	25
2026	2026	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Courtenay	Courtenay	30
2026	2026	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Cranbrook	Cranbrook	15
2026	2026	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Dawson Creek	Dawson Creek	20
2026	2026	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Duncan	Duncan	10
2026	2026	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Fort St. John	Fort St. John	25
2026	2026	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Kamloops	Kamloops	180
2026	2026	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Kelowna	Kelowna	130
2026	2026	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Ladysmith	Ladysmith	--
2026	2026	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Nanaimo	Nanaimo	110
2026	2026	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Nelson	Nelson	15
2026	2026	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Other - British Columbia	Autres - Colombie-Britannique	170
2026	2026	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Parksville	Parksville	5
2026	2026	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Penticton	Penticton	15
2026	2026	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Port Alberni	Port Alberni	5
2026	2026	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Powell River	Powell River	10
2026	2026	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Prince George	Prince George	55
2026	2026	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Prince Rupert	Prince Rupert	5
2026	2026	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Quesnel	Quesnel	--
2026	2026	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Salmon Arm	Salmon Arm	5
2026	2026	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Squamish	Squamish	45
2026	2026	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Terrace	Terrace	15
2026	2026	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Trail	Trail	5
2026	2026	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Vancouver	Vancouver	6625
2026	2026	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Vernon	Vernon	20
2026	2026	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Victoria	Victoria	415
2026	2026	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Williams Lake	Williams Lake	10
2026	2026	British Columbia	Colombie-Britannique	Federal Skilled Worker	Travailleurs qualifiés	Abbotsford - Mission	Abbotsford - Mission	10
2026	2026	British Columbia	Colombie-Britannique	Federal Skilled Worker	Travailleurs qualifiés	Campbell River	Campbell River	--
2026	2026	British Columbia	Colombie-Britannique	Federal Skilled Worker	Travailleurs qualifiés	Chilliwack	Chilliwack	--
2026	2026	British Columbia	Colombie-Britannique	Federal Skilled Worker	Travailleurs qualifiés	Courtenay	Courtenay	--
2026	2026	British Columbia	Colombie-Britannique	Federal Skilled Worker	Travailleurs qualifiés	Dawson Creek	Dawson Creek	--
2026	2026	British Columbia	Colombie-Britannique	Federal Skilled Worker	Travailleurs qualifiés	Duncan	Duncan	--
2026	2026	British Columbia	Colombie-Britannique	Federal Skilled Worker	Travailleurs qualifiés	Fort St. John	Fort St. John	--
2026	2026	British Columbia	Colombie-Britannique	Federal Skilled Worker	Travailleurs qualifiés	Kamloops	Kamloops	15
2026	2026	British Columbia	Colombie-Britannique	Federal Skilled Worker	Travailleurs qualifiés	Kelowna	Kelowna	35
2026	2026	British Columbia	Colombie-Britannique	Federal Skilled Worker	Travailleurs qualifiés	Nanaimo	Nanaimo	5
2026	2026	British Columbia	Colombie-Britannique	Federal Skilled Worker	Travailleurs qualifiés	Nelson	Nelson	--
2026	2026	British Columbia	Colombie-Britannique	Federal Skilled Worker	Travailleurs qualifiés	Other - British Columbia	Autres - Colombie-Britannique	65
2026	2026	British Columbia	Colombie-Britannique	Federal Skilled Worker	Travailleurs qualifiés	Parksville	Parksville	--
2026	2026	British Columbia	Colombie-Britannique	Federal Skilled Worker	Travailleurs qualifiés	Port Alberni	Port Alberni	--
2026	2026	British Columbia	Colombie-Britannique	Federal Skilled Worker	Travailleurs qualifiés	Prince George	Prince George	15
2026	2026	British Columbia	Colombie-Britannique	Federal Skilled Worker	Travailleurs qualifiés	Prince Rupert	Prince Rupert	--
2026	2026	British Columbia	Colombie-Britannique	Federal Skilled Worker	Travailleurs qualifiés	Salmon Arm	Salmon Arm	--
2026	2026	British Columbia	Colombie-Britannique	Federal Skilled Worker	Travailleurs qualifiés	Squamish	Squamish	10
2026	2026	British Columbia	Colombie-Britannique	Federal Skilled Worker	Travailleurs qualifiés	Terrace	Terrace	--
2026	2026	British Columbia	Colombie-Britannique	Federal Skilled Worker	Travailleurs qualifiés	Vancouver	Vancouver	760
2026	2026	British Columbia	Colombie-Britannique	Federal Skilled Worker	Travailleurs qualifiés	Vernon	Vernon	--
2026	2026	British Columbia	Colombie-Britannique	Federal Skilled Worker	Travailleurs qualifiés	Victoria	Victoria	55
2026	2026	British Columbia	Colombie-Britannique	Federal Skilled Worker	Travailleurs qualifiés	Williams Lake	Williams Lake	--
2026	2026	British Columbia	Colombie-Britannique	Provincial Nominee Program	Candidats des provinces ou des territoires	Abbotsford - Mission	Abbotsford - Mission	20
2026	2026	British Columbia	Colombie-Britannique	Provincial Nominee Program	Candidats des provinces ou des territoires	Campbell River	Campbell River	5
2026	2026	British Columbia	Colombie-Britannique	Provincial Nominee Program	Candidats des provinces ou des territoires	Chilliwack	Chilliwack	5
2026	2026	British Columbia	Colombie-Britannique	Provincial Nominee Program	Candidats des provinces ou des territoires	Courtenay	Courtenay	10
2026	2026	British Columbia	Colombie-Britannique	Provincial Nominee Program	Candidats des provinces ou des territoires	Cranbrook	Cranbrook	5
