EN_YEAR	FR_ANNEÉ	EN_PROVINCE_TERRITORY	FR_PROVINCE_TERRITOIRE	EN_INVITATION_CATEGORY	FR_CATEGORIE_D'INVITATION	EN_COUNTRY_OF_CITIZENSHIP	FR_PAYS_DE_CITOYENNETÉ	TOTAL
2023	2023	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Mexico	Mexique	10
2023	2023	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Morocco	Maroc	60
2023	2023	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Myanmar (Burma)	Myanmar (Birmanie)	--
2023	2023	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Nepal	Népal	5
2023	2023	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Nicaragua	Nicaragua	--
2023	2023	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Nigeria	Nigéria	215
2023	2023	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Other	Autres	--
2023	2023	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Pakistan	Pakistan	15
2023	2023	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Palestinian Authority (Gaza/West Bank)	Autorité palestinienne (Gaza/Cisjordanie)	--
2023	2023	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Peru	Pérou	--
2023	2023	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Philippines	Philippines	70
2023	2023	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Rwanda	Rwanda	--
2023	2023	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Senegal	Sénégal	--
2023	2023	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Somalia, Democratic Republic of	Somalie, République Démocratique de	--
2023	2023	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Sri Lanka	Sri Lanka	10
2023	2023	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Taiwan	Taïwan	--
2023	2023	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Tanzania, United Republic of	Tanzanie, République unie de	--
2023	2023	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Thailand	Thaïlande	--
2023	2023	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Togo, Republic of	Togo, République du	5
2023	2023	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Tunisia	Tunisie	10
2023	2023	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Uganda	Ouganda	--
2023	2023	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Ukraine	Ukraine	5
2023	2023	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	United Kingdom and Overseas Territories	Royaume-Uni et territoires d’outre-mer	--
2023	2023	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Venezuela	Venezuela	--
2023	2023	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Vietnam	Viêt-Nam	20
2023	2023	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Yemen	Yémen	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Bangladesh	Bangladesh	5
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Belize	Bélize	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Brazil	Brésil	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	China, People's Republic of	Chine, République populaire de	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Colombia	Colombie	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Denmark	Danemark	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Egypt	Égypte	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	France	France	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Ghana	Ghana	10
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	India	Inde	10
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Iran	Iran	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Jamaica	Jamaïque	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Japan	Japon	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Korea, Republic of	Corée, République de	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Mauritania	Mauritanie	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Mauritius	Maurice	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Mexico	Mexique	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Nepal	Népal	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Nigeria	Nigéria	15
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Pakistan	Pakistan	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Philippines	Philippines	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Spain	Espagne	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Sri Lanka	Sri Lanka	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Syria	Syrie	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Tanzania, United Republic of	Tanzanie, République unie de	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Thailand	Thaïlande	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	United Kingdom and Overseas Territories	Royaume-Uni et territoires d’outre-mer	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	United States of America	États-Unis d'Amérique	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Zambia	Zambie	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Zimbabwe	Zimbabwe	5
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Federal Skilled Worker	Travailleurs qualifiés	Algeria	Algérie	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Federal Skilled Worker	Travailleurs qualifiés	Bangladesh	Bangladesh	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Federal Skilled Worker	Travailleurs qualifiés	Cameroon, Federal Republic of	Cameroun, République fédérale du	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Federal Skilled Worker	Travailleurs qualifiés	Congo, Democratic Republic of the	Congo, République Démocratique du	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Federal Skilled Worker	Travailleurs qualifiés	Ghana	Ghana	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Federal Skilled Worker	Travailleurs qualifiés	Haiti	Haïti	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Federal Skilled Worker	Travailleurs qualifiés	India	Inde	5
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Federal Skilled Worker	Travailleurs qualifiés	Iran	Iran	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Federal Skilled Worker	Travailleurs qualifiés	Italy	Italie	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Federal Skilled Worker	Travailleurs qualifiés	Jamaica	Jamaïque	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Federal Skilled Worker	Travailleurs qualifiés	Mauritius	Maurice	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Federal Skilled Worker	Travailleurs qualifiés	Nigeria	Nigéria	10
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Federal Skilled Worker	Travailleurs qualifiés	Pakistan	Pakistan	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Federal Skilled Worker	Travailleurs qualifiés	South Africa, Republic of	Afrique du Sud, République d'	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Federal Skilled Worker	Travailleurs qualifiés	Taiwan	Taïwan	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Federal Skilled Worker	Travailleurs qualifiés	United States of America	États-Unis d'Amérique	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Bahama Islands, The	Bahamas	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Bangladesh	Bangladesh	15
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Belize	Bélize	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Bolivia	Bolivie	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Brazil	Brésil	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Cameroon, Federal Republic of	Cameroun, République fédérale du	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	China, People's Republic of	Chine, République populaire de	5
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Egypt	Égypte	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Ghana	Ghana	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	India	Inde	20
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Iran	Iran	25
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Jamaica	Jamaïque	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Jordan	Jordanie	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Lebanon	Liban	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Libya	Libye	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Macau SAR	RAS Macao	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Malaysia	Malaisie	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Mauritius	Maurice	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Mexico	Mexique	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Nepal	Népal	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	New Zealand	Nouvelle-Zélande	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Nigeria	Nigéria	10
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Pakistan	Pakistan	10
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Philippines	Philippines	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Russia	Russie	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	South Africa, Republic of	Afrique du Sud, République d'	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Sri Lanka	Sri Lanka	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Ukraine	Ukraine	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	United Kingdom and Overseas Territories	Royaume-Uni et territoires d’outre-mer	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	United States of America	États-Unis d'Amérique	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Venezuela	Venezuela	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Vietnam	Viêt-Nam	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Zimbabwe	Zimbabwe	--
2023	2023	Northwest Territories	Territoires du Nord-Ouest	Canadian Experience Class	Catégorie de l'expérience canadienne	Barbados	Barbade	--
2023	2023	Northwest Territories	Territoires du Nord-Ouest	Canadian Experience Class	Catégorie de l'expérience canadienne	Czech Republic	République tchèque	--
2023	2023	Northwest Territories	Territoires du Nord-Ouest	Canadian Experience Class	Catégorie de l'expérience canadienne	France	France	--
2023	2023	Northwest Territories	Territoires du Nord-Ouest	Canadian Experience Class	Catégorie de l'expérience canadienne	India	Inde	5
2023	2023	Northwest Territories	Territoires du Nord-Ouest	Canadian Experience Class	Catégorie de l'expérience canadienne	Nigeria	Nigéria	--
2023	2023	Northwest Territories	Territoires du Nord-Ouest	Canadian Experience Class	Catégorie de l'expérience canadienne	Pakistan	Pakistan	--
2023	2023	Northwest Territories	Territoires du Nord-Ouest	Canadian Experience Class	Catégorie de l'expérience canadienne	Philippines	Philippines	--
2023	2023	Northwest Territories	Territoires du Nord-Ouest	Canadian Experience Class	Catégorie de l'expérience canadienne	United Kingdom and Overseas Territories	Royaume-Uni et territoires d’outre-mer	--
2023	2023	Northwest Territories	Territoires du Nord-Ouest	Federal Skilled Worker	Travailleurs qualifiés	France	France	--
2023	2023	Northwest Territories	Territoires du Nord-Ouest	Federal Skilled Worker	Travailleurs qualifiés	India	Inde	--
2023	2023	Northwest Territories	Territoires du Nord-Ouest	Federal Skilled Worker	Travailleurs qualifiés	Nigeria	Nigéria	--
2023	2023	Northwest Territories	Territoires du Nord-Ouest	Provincial Nominee Program	Candidats des provinces ou des territoires	India	Inde	20
2023	2023	Northwest Territories	Territoires du Nord-Ouest	Provincial Nominee Program	Candidats des provinces ou des territoires	Italy	Italie	--
2023	2023	Northwest Territories	Territoires du Nord-Ouest	Provincial Nominee Program	Candidats des provinces ou des territoires	Korea, Republic of	Corée, République de	--
2023	2023	Northwest Territories	Territoires du Nord-Ouest	Provincial Nominee Program	Candidats des provinces ou des territoires	Morocco	Maroc	--
2023	2023	Northwest Territories	Territoires du Nord-Ouest	Provincial Nominee Program	Candidats des provinces ou des territoires	Palestinian Authority (Gaza/West Bank)	Autorité palestinienne (Gaza/Cisjordanie)	--
2023	2023	Northwest Territories	Territoires du Nord-Ouest	Provincial Nominee Program	Candidats des provinces ou des territoires	Philippines	Philippines	--
2023	2023	Northwest Territories	Territoires du Nord-Ouest	Provincial Nominee Program	Candidats des provinces ou des territoires	Taiwan	Taïwan	--
2023	2023	Northwest Territories	Territoires du Nord-Ouest	Provincial Nominee Program	Candidats des provinces ou des territoires	Uganda	Ouganda	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Algeria	Algérie	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Antigua and Barbuda	Antigua-et-Barbuda	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Argentina	Argentine	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Armenia	Arménie	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Australia	Australie	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Bahama Islands, The	Bahamas	20
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Bangladesh	Bangladesh	10
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Belarus	Bélarus	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Belgium	Belgique	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Belize	Bélize	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Bhutan	Bhoutan	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Brazil	Brésil	10
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Chile	Chili	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	China, People's Republic of	Chine, République populaire de	20
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Colombia	Colombie	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Congo, Democratic Republic of the	Congo, République Démocratique du	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Croatia	Croatie	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Denmark	Danemark	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Dominica	Dominique	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Egypt	Égypte	10
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	El Salvador	El Salvador	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	France	France	10
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Gambia	Gambie	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Georgia	Géorgie	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Germany	Allemagne	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Ghana	Ghana	5
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Haiti	Haïti	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Honduras	Honduras	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Hungary	Hongrie	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	India	Inde	320
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Indonesia, Republic of	Indonésie, République d'	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Iran	Iran	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Ireland, Republic of	Irlande, République d'	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Israel	Israël	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Italy	Italie	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Jamaica	Jamaïque	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Japan	Japon	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Jordan	Jordanie	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Kazakhstan	Kazakhstan	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Kenya	Kenya	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Korea, Republic of	Corée, République de	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Latvia	Lettonie	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Lebanon	Liban	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Libya	Libye	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Malaysia	Malaisie	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Maldives, Republic of	Maldives, République des	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Mali, Republic of	Mali, République du	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Mauritius	Maurice	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Mexico	Mexique	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Morocco	Maroc	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Nigeria	Nigéria	30
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Pakistan	Pakistan	5
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Peru	Pérou	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Philippines	Philippines	5
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Russia	Russie	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Rwanda	Rwanda	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Saudi Arabia	Arabie Saoudite	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Senegal	Sénégal	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	South Africa, Republic of	Afrique du Sud, République d'	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Sri Lanka	Sri Lanka	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	St. Lucia	Sainte-Lucie	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Sudan, Democratic Republic of	Soudan, République démocratique du	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Taiwan	Taïwan	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Tanzania, United Republic of	Tanzanie, République unie de	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Thailand	Thaïlande	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Trinidad and Tobago, Republic of	Trinité-et-Tobago, République de	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Tunisia	Tunisie	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Turkey	Turquie	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Uganda	Ouganda	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Ukraine	Ukraine	--
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	United Kingdom and Overseas Territories	Royaume-Uni et territoires d’outre-mer	10
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	United States of America	États-Unis d'Amérique	10
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Vietnam	Viêt-Nam	--
